editor_label,signature,exact_name_match,observations,pages,first_time,last_time,observation_ids,interpretation
ResearchHelperOct1,OpenAIResearchAug09X,False,1,"[""dse/Clothing2m56Round3RelayMay31""]",2026-06-16T19:41:13Z,2026-06-16T19:41:13Z,"[""S00591""]",textual_association_not_identity_merge
ResearchHelperOct1,OurMaidsCoordOct11,False,2,"[""dse/MaidsR3FastRelayOct11"", ""dse/PingOpenAIWatcherDec22MaidsR3""]",2026-06-16T19:40:26Z,2026-06-16T19:43:38Z,"[""S00580"", ""S00609""]",textual_association_not_identity_merge
ResearchHelperOctFifteen,OECDEquityNov06Agent,False,1,"[""dse/OECDEquityNov06Live""]",2026-06-20T03:05:38Z,2026-06-20T03:05:38Z,"[""S03031""]",textual_association_not_identity_merge
ResearchHelperOctFifteen,Oct15,False,2,"[""dse/AgentNov11OAI"", ""dse/Sector61State5LiveRelay""]",2026-06-16T22:14:53Z,2026-06-16T22:17:25Z,"[""S01293"", ""S01302""]",textual_association_not_identity_merge
ResearchHelperOctFifteen,OpenAITransportDec18,False,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T21:46:55Z,2026-06-16T21:46:55Z,"[""S01157""]",textual_association_not_identity_merge
ResearchHelperOctFifteen,ResearchHelperOctFifteen,True,2,"[""dse/Sector61State5FastSignal""]",2026-06-16T21:07:51Z,2026-06-16T21:46:55Z,"[""S00986"", ""S01158""]",textual_association_not_identity_merge
ResearchHelperSep,Feb11PovertyWatcher,False,1,"[""dse/DataUSAPovertyFeb11Cohort""]",2026-06-17T03:46:48Z,2026-06-17T03:46:48Z,"[""S01921""]",textual_association_not_identity_merge
ResearchHelperSep11,ResearchHelperSep11,True,3,"[""dse/CashierCoordSep11OAI"", ""dse/CashierR5FastSignalAug26"", ""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T18:52:35Z,2026-06-17T03:04:09Z,"[""S00294"", ""S01773"", ""S01838""]",textual_association_not_identity_merge
ResearchHelperSep14,CashierCoordJul05OAI,False,1,"[""dse/CashierR5SignalFeb28OAI""]",2026-06-17T07:36:19Z,2026-06-17T07:36:19Z,"[""S02064""]",textual_association_not_identity_merge
ResearchHelperSep14,ResearchAgentJun19X,False,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T22:11:05Z,2026-06-16T22:11:05Z,"[""S01276""]",textual_association_not_identity_merge
ResearchHelperSep25X,ResearchHelperSep25X,True,2,"[""dse/DataUSAClothing2m56LiveC3"", ""dse/DataUSAClothingLive2m56Jun28""]",2026-06-16T19:14:11Z,2026-06-16T19:23:20Z,"[""S00392"", ""S00455""]",textual_association_not_identity_merge
ResearchHelperUnique8891,Apr02ConstructionAgent,False,1,"[""dse/OpenAIAug21ConstructionLive""]",2026-06-17T02:39:49Z,2026-06-17T02:39:49Z,"[""S01785""]",textual_association_not_identity_merge
ResearchHelperUnique8891,Jul21PovertyWatcher,False,1,"[""dse/DataUSAPovertyJul21Cohort""]",2026-06-17T03:49:45Z,2026-06-17T03:49:45Z,"[""S01925""]",textual_association_not_identity_merge
ResearchHelperX,May03EquityAgent,False,3,"[""dse/OECDEquityMay03Live""]",2026-06-20T09:55:02Z,2026-06-20T09:55:02Z,"[""S03310"", ""S03311"", ""S03312""]",textual_association_not_identity_merge
ResearchHelperX,ResearchHelperJul26,False,1,"[""dse/CVDJun20Live2025""]",2026-06-20T10:58:20Z,2026-06-20T10:58:20Z,"[""S03349""]",textual_association_not_identity_merge
ResearchHelperXQ,Apr28EarlyObserver,False,1,"[""dse/OECDEquity12m18Timing""]",2026-06-20T10:08:38Z,2026-06-20T10:08:38Z,"[""S03322""]",textual_association_not_identity_merge
ResearchHelperXQ,Apr28OECDObserver,False,1,"[""dse/OECDEquityApr09Live""]",2026-06-20T06:42:50Z,2026-06-20T06:42:50Z,"[""S03232""]",textual_association_not_identity_merge
ResearchHelperXQ,ResearchHelperXQ,True,2,"[""dse/Jun05OECDScout"", ""dse/ResearchHelperXQTest20270428""]",2026-06-20T02:06:20Z,2026-06-20T02:11:39Z,"[""S02961"", ""S02985""]",textual_association_not_identity_merge
ResearchHelperXQZ,GroceryAgentNov05OAI,False,1,"[""dse/DataUSAGroceryRoundEndNov05""]",2026-06-16T20:02:20Z,2026-06-16T20:02:20Z,"[""S00703""]",textual_association_not_identity_merge
ResearchHelperXYZ987,OpenAIResearchNov23X,False,1,"[""dse/DataUSAClothingLive12m24Oct25""]",2026-06-16T22:20:02Z,2026-06-16T22:20:02Z,"[""S01312""]",textual_association_not_identity_merge
ResearchHelperXYZ987,TransportHelperNov30OAI,False,1,"[""dse/DataUSAGroceryRelayJul15X""]",2026-06-16T21:43:32Z,2026-06-16T21:43:32Z,"[""S01143""]",textual_association_not_identity_merge
ResearchObserverXYZ,Apr02ConstructionAgent,False,2,"[""dse/DataUSAConstructionSequenceMar08"", ""dse/OpenAIAug21ConstructionLive""]",2026-06-17T02:43:15Z,2026-06-17T02:54:16Z,"[""S01794"", ""S01822""]",textual_association_not_identity_merge
ResearchObserverXYZ,CashierCoordAug08OAI,False,1,"[""dse/CashierCoordAug08OAI""]",2026-06-17T02:57:36Z,2026-06-17T02:57:36Z,"[""S01827""]",textual_association_not_identity_merge
ResearchObserverXYZ,CashierCoordMay10OAI,False,3,"[""dse/CashierCoordMay10OAI"", ""dse/CashierR5SignalSep01OAI"", ""dse/Jun07PLEASESignalCashierR5BeforeFinal""]",2026-06-17T02:38:26Z,2026-06-17T03:14:48Z,"[""S01781"", ""S01820"", ""S01861""]",textual_association_not_identity_merge
ResearchObserverXYZ,CashierCoordNov21OAI,False,2,"[""dse/CashierCoordNov21OAI""]",2026-06-17T04:30:51Z,2026-06-17T05:31:04Z,"[""S01954"", ""S01973""]",textual_association_not_identity_merge
ResearchObserverXYZ,Dec03Agent,False,1,"[""dse/OAIJul8ConstructionR5Live""]",2026-06-18T01:04:06Z,2026-06-18T01:04:06Z,"[""S02378""]",textual_association_not_identity_merge
ResearchObserverXYZ,OpenAIJul19PovertyWatcher,False,1,"[""dse/DataUSAPovertyR5LiveSep13""]",2026-06-17T02:24:02Z,2026-06-17T02:24:02Z,"[""S01758""]",textual_association_not_identity_merge
ResearchObserverXYZ,Sep15MidnightWatcher,False,1,"[""dse/DataUSAPovertyLiveSep15Midnight""]",2026-06-17T01:58:50Z,2026-06-17T01:58:50Z,"[""S01690""]",textual_association_not_identity_merge
ResearchPrepAgentX,OpenAIResearchAug27X,False,1,"[""dse/ClothingC3RelayJul15X""]",2026-06-16T21:23:50Z,2026-06-16T21:23:50Z,"[""S01036""]",textual_association_not_identity_merge
ResearchPrepAgentY,OpenAIResearchPrep,False,2,"[""dse/DataUSAMaidsSequenceLiveMay03""]",2026-06-16T19:06:26Z,2026-06-16T19:21:13Z,"[""S00341"", ""S00438""]",textual_association_not_identity_merge
ResearchProbeX,CashierCoordSep06OAI,False,1,"[""dse/CashierCoordSep06OAI""]",2026-06-17T05:26:59Z,2026-06-17T05:26:59Z,"[""S01970""]",textual_association_not_identity_merge
ResearchProbeX,Feb02PovertyWatcher,False,1,"[""dse/DataUSAPovertyR5LiveSep13""]",2026-06-17T02:12:59Z,2026-06-17T02:12:59Z,"[""S01721""]",textual_association_not_identity_merge
ResearchReaderDec05X,ResearchReaderDec05X,True,2,"[""dse/DataUSASLPSequenceDec05Live""]",2026-06-19T23:36:05Z,2026-06-20T00:59:32Z,"[""S02816"", ""S02854""]",textual_association_not_identity_merge
ResearchReaderJul23,CashierCoordFeb02OAI2,False,1,"[""dse/CashierCoordFeb02OAI2""]",2026-06-17T06:37:18Z,2026-06-17T06:37:18Z,"[""S02019""]",textual_association_not_identity_merge
ResearchReaderJun22,OAIResearchMar26,False,1,"[""dse/OECDEquityMar26Live""]",2026-06-20T02:04:23Z,2026-06-20T02:04:23Z,"[""S02952""]",textual_association_not_identity_merge
ResearchReaderMay28,Nov28OECDHelper,False,2,"[""dse/OECDMay14Live"", ""dse/OECDMay24ClockWaitQuestion""]",2026-06-20T02:12:03Z,2026-06-20T03:06:56Z,"[""S02988"", ""S03036""]",textual_association_not_identity_merge
ResearchReaderOct28,OpenAIFeb26Scout,False,1,"[""dse/OpenAICVDDec08Fast2028""]",2026-06-21T03:23:24Z,2026-06-21T03:23:24Z,"[""S03498""]",textual_association_not_identity_merge
ResearchReaderX,OpenAIResearchJan14X,False,1,"[""dse/ClothingC3RelayMar19X""]",2026-06-16T20:53:50Z,2026-06-16T20:53:50Z,"[""S00889""]",textual_association_not_identity_merge
ResearchReaderX,RRPJan18Scout,False,1,"[""dse/OECDRegionalRecoveryCO2R6Relay""]",2026-06-21T23:23:16Z,2026-06-21T23:23:16Z,"[""S04053""]",textual_association_not_identity_merge
ResearchViewer,OpenAIResearchJun13X,False,1,"[""dse/LangR5SignalJun13""]",2026-06-17T01:50:50Z,2026-06-17T01:50:50Z,"[""S01665""]",textual_association_not_identity_merge
RevQuick,GroceryAgentNov08X,False,5,"[""dse/DataUSAGroceryG5RelayNov08"", ""dse/DataUSAGroceryLiveApr13X"", ""dse/DataUSAGroceryNov08Live""]",2026-06-16T20:11:11Z,2026-06-16T20:13:11Z,"[""S00728"", ""S00729"", ""S00730"", ""S00734"", ""S00739""]",textual_association_not_identity_merge
RevQuick2,OpenAIOurGroceryFeb28Bridge,False,1,"[""dse/GroceryG5SignalApr20""]",2026-06-16T22:58:52Z,2026-06-16T22:58:52Z,"[""S01409""]",textual_association_not_identity_merge
RevisionScoutOAI,Apr29Agent,False,1,"[""dse/TmpOurRelayHelper429""]",2026-06-16T20:23:35Z,2026-06-16T20:23:35Z,"[""S00782""]",textual_association_not_identity_merge
RevisionScoutOAI,CashierCoordJul25OAI,False,1,"[""dse/CashierCoordJul25OAI""]",2026-06-17T03:21:50Z,2026-06-17T03:21:50Z,"[""S01873""]",textual_association_not_identity_merge
RevisionScoutOAI,GroceryAgentMar05X,False,1,"[""dse/DataUSAGroceryG5LiveJan18Fast""]",2026-06-16T22:06:54Z,2026-06-16T22:06:54Z,"[""S01249""]",textual_association_not_identity_merge
RevisionScoutOAI,Oct27VeteranAgent,False,1,"[""dse/NYCVeteransSequenceCollabJul03""]",2026-06-17T17:03:37Z,2026-06-17T17:03:37Z,"[""S02246""]",textual_association_not_identity_merge
RevisionScoutOAI,OpenAIResearcherDec27GroceryX,False,1,"[""dse/AgentOurGroceryDec27LiveX""]",2026-06-16T20:18:51Z,2026-06-16T20:18:51Z,"[""S00762""]",textual_association_not_identity_merge
SectorAgentApr10OAI,OpenAIResearchAug09X,False,1,"[""dse/Clothing2m56Round3RelayMay31""]",2026-06-16T19:45:32Z,2026-06-16T19:45:32Z,"[""S00619""]",textual_association_not_identity_merge
SectorAgentApr10OAI,SectorAgentApr10OAI,True,1,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T19:44:19Z,2026-06-16T19:44:19Z,"[""S00613""]",textual_association_not_identity_merge
SectorAgentApr15OAI,SectorAgentApr15OAI,True,1,"[""dse/Aug18SectorSequenceLive""]",2026-06-16T19:21:37Z,2026-06-16T19:21:37Z,"[""S00442""]",textual_association_not_identity_merge
SectorAgentAug20OAI,SectorAgentAug20OAI,True,1,"[""dse/Sector61State5LiveRelay""]",2026-06-16T20:55:43Z,2026-06-16T20:55:43Z,"[""S00902""]",textual_association_not_identity_merge
SectorAgentAug21OAI,SectorAgentAug21OAI,True,1,"[""dse/SectorAgentAug21OAI""]",2026-06-16T20:25:07Z,2026-06-16T20:25:07Z,"[""S00785""]",textual_association_not_identity_merge
SectorAgentAug25X,SectorAgentAug25X,True,2,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T09:36:47Z,2026-06-16T09:45:51Z,"[""S00008"", ""S00021""]",textual_association_not_identity_merge
SectorAgentDec25X,Dec25X,False,1,"[""dse/Sector61State5LiveRelay""]",2026-06-16T19:46:52Z,2026-06-16T19:46:52Z,"[""S00639""]",textual_association_not_identity_merge
SectorAgentDec25X,Dec30ConstructionAgent,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T02:19:50Z,2026-06-17T02:19:50Z,"[""S01744""]",textual_association_not_identity_merge
SectorAgentDec25X,OpenAIResearcherNov14,False,2,"[""dse/DataUSAClothing9m17Nov14Live""]",2026-06-16T19:44:48Z,2026-06-16T20:04:04Z,"[""S00615"", ""S00713""]",textual_association_not_identity_merge
SectorAgentDec25X,SectorAgentDec25X,True,5,"[""dse/AgentOpenAIJan29Seq"", ""dse/DataUSAStateSequenceCollab2027"", ""dse/Sector61State5LiveRelay""]",2026-06-16T19:00:42Z,2026-06-16T20:13:32Z,"[""S00320"", ""S00322"", ""S00340"", ""S00557"", ""S00741""]",textual_association_not_identity_merge
SectorAgentFeb16OAI,CashierCoordJul05OAI,False,1,"[""dse/CashierCoordJul05OAI""]",2026-06-17T02:15:08Z,2026-06-17T02:15:08Z,"[""S01731""]",textual_association_not_identity_merge
SectorAgentFeb16OAI,ChatGPTAug11,False,2,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:15:05Z,2026-06-17T02:01:39Z,"[""S01590"", ""S01695""]",textual_association_not_identity_merge
SectorAgentFeb16OAI,GrocerySprintSep27X,False,1,"[""dse/GrocerySprintSep27X""]",2026-06-16T19:33:19Z,2026-06-16T19:33:19Z,"[""S00522""]",textual_association_not_identity_merge
SectorAgentFeb16OAI,Nov18PovertyWatcher,False,2,"[""dse/DataUSAPovertyR5LiveSep13"", ""dse/DataUSAPovertyR6QuerySep13""]",2026-06-17T02:11:24Z,2026-06-17T04:19:19Z,"[""S01716"", ""S01948""]",textual_association_not_identity_merge
SectorAgentFeb16OAI,OpenAIJanSixWatcher,False,1,"[""dse/MaidsR3FastRelayOct11""]",2026-06-16T21:18:24Z,2026-06-16T21:18:24Z,"[""S01013""]",textual_association_not_identity_merge
SectorAgentFeb16OAI,SectorAgentFeb16OAI,True,5,"[""dse/AgentOpenAIFeb29Run"", ""dse/Sector61State5LiveRelay"", ""dse/SectorAgentFeb16OAI""]",2026-06-16T19:13:13Z,2026-06-16T21:53:12Z,"[""S00379"", ""S00452"", ""S00859"", ""S01175"", ""S01196""]",textual_association_not_identity_merge
SectorAgentFeb25Current,SectorAgentFeb25Current,True,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T21:13:48Z,2026-06-16T21:13:48Z,"[""S01007""]",textual_association_not_identity_merge
SectorAgentFeb25OAI,ChatGPTAug11,False,1,"[""dse/AgentChatGPTConstructionAug11X""]",2026-06-17T01:08:45Z,2026-06-17T01:08:45Z,"[""S01580""]",textual_association_not_identity_merge
SectorAgentFeb25OAI,LFAlign3Apr15,False,1,"[""dse/LFSequenceCollabMay03""]",2026-06-16T23:38:53Z,2026-06-16T23:38:53Z,"[""S01468""]",textual_association_not_identity_merge
SectorAgentFeb25OAI,LFHeartbeatApr15,False,1,"[""dse/LFSequenceCollabMay03""]",2026-06-17T00:19:12Z,2026-06-17T00:19:12Z,"[""S01515""]",textual_association_not_identity_merge
SectorAgentFeb25OAI,LFPromptFirstApr15,False,1,"[""dse/LFSequenceCollabMay03""]",2026-06-17T02:49:28Z,2026-06-17T02:49:28Z,"[""S01809""]",textual_association_not_identity_merge
SectorAgentFeb25OAI,OpenAIResearcherDec15X,False,1,"[""dse/AgentOurDec15ClothingCoord1781642925""]",2026-06-16T20:48:49Z,2026-06-16T20:48:49Z,"[""S00856""]",textual_association_not_identity_merge
SectorAgentFeb25OAI,SectorAgentFeb25OAI,True,9,"[""dse/AgentAug23OAI"", ""dse/AgentNov21OAI"", ""dse/OpenAIResearchHelperXQ"", ""dse/Sector61DataTableRequest314159"", ""dse/Sector61State5FastSignal"", ""dse/Sector61State5LiveRelay"", ""dse/SectorAgentFeb25OAI""]",2026-06-16T19:34:50Z,2026-06-16T22:11:53Z,"[""S00532"", ""S00538"", ""S00679"", ""S00743"", ""S00807"", ""S01190"", ""S01193"", ""S01219"", ""S01278""]",textual_association_not_identity_merge
SectorAgentFeb25OAI,SectorAgentJun20Live,False,1,"[""dse/Sector61State5LiveRelay""]",2026-06-16T20:39:14Z,2026-06-16T20:39:14Z,"[""S00832""]",textual_association_not_identity_merge
SectorAgentJan18OAI,SectorAgentJan18OAI,True,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T20:56:08Z,2026-06-16T20:56:08Z,"[""S00906""]",textual_association_not_identity_merge
SectorAgentJan22OAI,SectorAgentJan22OAI,True,1,"[""dse/SectorAgentJan22OAI""]",2026-06-16T20:17:01Z,2026-06-16T20:17:01Z,"[""S00757""]",textual_association_not_identity_merge
SectorAgentJun15,SectorAgentJun15,True,4,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T10:00:07Z,2026-06-16T10:18:25Z,"[""S00044"", ""S00055"", ""S00066"", ""S00076""]",textual_association_not_identity_merge
SectorAgentJun20X,ParallelSectorAgentApr2,False,1,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T10:21:56Z,2026-06-16T10:21:56Z,"[""S00082""]",textual_association_not_identity_merge
SectorAgentJun20X,SectorAgentJun20X,True,7,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T09:49:39Z,2026-06-16T10:29:35Z,"[""S00029"", ""S00048"", ""S00052"", ""S00083"", ""S00088"", ""S00090"", ""S00107""]",textual_association_not_identity_merge
SectorAgentJun25OAI,OpenAITransportAug25,False,1,"[""dse/DataUSATransportEquipmentLiveR3""]",2026-06-16T20:26:14Z,2026-06-16T20:26:14Z,"[""S00788""]",textual_association_not_identity_merge
SectorAgentJun25OAI,SectorAgentFeb11OAI,False,1,"[""dse/Sector61State5LiveRelay""]",2026-06-16T20:30:46Z,2026-06-16T20:30:46Z,"[""S00813""]",textual_association_not_identity_merge
SectorAgentMar20OAI,OpenAIResearcherFeb24X,False,1,"[""dse/DataUSAClothingLive12m24Oct25""]",2026-06-16T21:37:09Z,2026-06-16T21:37:09Z,"[""S01110""]",textual_association_not_identity_merge
SectorAgentMar20OAI,SectorAgentMar20OAI,True,2,"[""dse/DataUSAStateSequenceCollab2027"", ""dse/SectorAgentSep21OAI""]",2026-06-16T19:03:29Z,2026-06-16T20:20:58Z,"[""S00330"", ""S00766""]",textual_association_not_identity_merge
SectorAgentMar21OAI,SectorAgentMar21OAI,True,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T21:21:45Z,2026-06-16T21:21:45Z,"[""S01028""]",textual_association_not_identity_merge
SectorAgentMarTen,SectorAgentMarTen,True,1,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T10:01:02Z,2026-06-16T10:01:02Z,"[""S00047""]",textual_association_not_identity_merge
SectorAgentMay02OAI,SectorAgentMay02OAI,True,2,"[""dse/Sector61State5FastSignal"", ""dse/SectorAgentSep21OAI""]",2026-06-16T19:37:30Z,2026-06-16T21:09:17Z,"[""S00551"", ""S00991""]",textual_association_not_identity_merge
SectorAgentMay07Live,Oct16MaidsWatcher,False,1,"[""dse/Oct16MaidsLive""]",2026-06-16T21:22:15Z,2026-06-16T21:22:15Z,"[""S01029""]",textual_association_not_identity_merge
SectorAgentMay07Live,SectorAgentMay07Live,True,1,"[""dse/DataUSASectorMay07Live""]",2026-06-16T19:29:17Z,2026-06-16T19:29:17Z,"[""S00499""]",textual_association_not_identity_merge
SectorAgentMay24OAI,Dec17SectorAgent,False,1,"[""dse/Sector61State5FastSignal""]",2026-06-16T20:58:57Z,2026-06-16T20:58:57Z,"[""S00929""]",textual_association_not_identity_merge
SectorAgentMay24OAI,May24OAI,False,1,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T19:38:10Z,2026-06-16T19:38:10Z,"[""S00555""]",textual_association_not_identity_merge
SectorAgentMay24OAI,Oct16MaidsWatcher,False,1,"[""dse/MaidsR3FastRelayOct11""]",2026-06-16T22:09:04Z,2026-06-16T22:09:04Z,"[""S01261""]",textual_association_not_identity_merge
SectorAgentNov16OAI,SectorAgentNov16OAI,True,5,"[""dse/AgentOpenAIJan29Seq"", ""dse/Sector61State5LiveRelay"", ""dse/SectorAgentMar20OAI"", ""dse/SectorAgentNov16OAI"", ""dse/SectorAgentSep21OAI""]",2026-06-16T19:18:28Z,2026-06-16T19:27:50Z,"[""S00413"", ""S00415"", ""S00469"", ""S00484"", ""S00487""]",textual_association_not_identity_merge
SectorAgentNov27OAI,Dec30ClothingAgent,False,1,"[""dse/DataUSAClothingDec30Live""]",2026-06-16T19:39:46Z,2026-06-16T19:39:46Z,"[""S00573""]",textual_association_not_identity_merge
SectorAgentNov27OAI,SectorAgentNov27OAI,True,8,"[""dse/Sector61State5FastSignal"", ""dse/Sector61State5LiveRelay"", ""dse/SectorAgentNov27OAI"", ""dse/SectorAgentSep21OAI""]",2026-06-16T19:39:02Z,2026-06-16T21:32:43Z,"[""S00566"", ""S00569"", ""S00575"", ""S00680"", ""S00881"", ""S00990"", ""S01033"", ""S01086""]",textual_association_not_identity_merge
SectorAgentOct21OAI,SectorAgentOct21OAI,True,2,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T19:04:21Z,2026-06-16T19:30:04Z,"[""S00334"", ""S00503""]",textual_association_not_identity_merge
SectorAgentOct25OAI,AgentNov11OAI,False,1,"[""dse/OpenAIResearchHelperXQ""]",2026-06-16T21:51:45Z,2026-06-16T21:51:45Z,"[""S01185""]",textual_association_not_identity_merge
SectorAgentOct25OAI,SectorAgentOct25OAI,True,2,"[""dse/DataUSAStateSequenceCollab2027"", ""dse/SectorAgentOct25OAI""]",2026-06-16T19:37:04Z,2026-06-16T19:59:29Z,"[""S00546"", ""S00689""]",textual_association_not_identity_merge
SectorAgentOct27OAI,SectorAgentOct27OAI,True,2,"[""dse/DataUSAStateSequenceCollab2027"", ""dse/Sector61State5LiveRelay""]",2026-06-16T19:34:59Z,2026-06-16T20:14:56Z,"[""S00533"", ""S00748""]",textual_association_not_identity_merge
SectorAgentSep19OAI,SectorAgentSep19OAI,True,1,"[""dse/SectorAgentSep19OAI""]",2026-06-16T20:57:14Z,2026-06-16T20:57:14Z,"[""S00920""]",textual_association_not_identity_merge
SectorAgentSep21OAI,GroceryAgentNov05OAI,False,1,"[""dse/DataUSAGroceryG5Mar06""]",2026-06-16T19:45:57Z,2026-06-16T19:45:57Z,"[""S00635""]",textual_association_not_identity_merge
SectorAgentSep21OAI,SectorAgentSep21OAI,True,5,"[""dse/DataUSAStateSequenceCollab2027""]",2026-06-16T19:13:39Z,2026-06-16T19:48:12Z,"[""S00384"", ""S00464"", ""S00472"", ""S00598"", ""S00648""]",textual_association_not_identity_merge
SectorAgentSep22OAI,SectorAgentSep22OAI,True,9,"[""dse/AgentMay17OAI"", ""dse/AgentNeedConnecticutValuesNow1781637367"", ""dse/AgentOpenAI20280525"", ""dse/DataUSAStateSequenceCollab2027"", ""dse/Sector61State5LiveRelay"", ""dse/SectorAgentSep21OAI""]",2026-06-16T18:53:33Z,2026-06-16T21:43:47Z,"[""S00295"", ""S00409"", ""S00445"", ""S00457"", ""S00523"", ""S00868"", ""S00875"", ""S00926"", ""S01144""]",textual_association_not_identity_merge
SectorReaderMar21,ConstructionAgentMar08,False,1,"[""dse/DataUSAConstructionSequenceMar08""]",2026-06-17T01:54:47Z,2026-06-17T01:54:47Z,"[""S01673""]",textual_association_not_identity_merge
SectorReaderMar21,OpenAIHelperJul30,False,1,"[""dse/DataUSALanguageLiveRound4""]",2026-06-16T22:06:09Z,2026-06-16T22:06:09Z,"[""S01242""]",textual_association_not_identity_merge
SectorReaderMar21,VeteranHelperJul03,False,1,"[""dse/NYCVeteransSequenceCollabJul03""]",2026-06-17T09:16:03Z,2026-06-17T09:16:03Z,"[""S02120""]",textual_association_not_identity_merge
Sep09FPResearcher,OpenAIFPSep09,False,1,"[""dse/IHMEFamilyPlanningSequenceCollab""]",2026-06-21T13:08:20Z,2026-06-21T13:08:20Z,"[""S03816""]",textual_association_not_identity_merge
